,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
79,"проезд. Хорошевский 1-й, д. 4, к. 3",3,69,1, 288 ,11300000,163769,12500000,181160,13.02.2018,27.11.2018
80,"проезд. Хорошевский 1-й, д. 4, к. 3",2,49,1, 31 ,9500000,193878,9500000,193878,14.04.2018,14.05.2018
81,"проезд. Хорошевский 1-й, д. 4, к. 3",3,69,1, 246 ,13500000,195653,12650000,183334,01.06.2016,01.02.2017
82,"проезд. Хорошевский 1-й, д. 4, к. 3",студия,70,1, 7 ,3050000,43572,3050000,43572,27.09.2016,03.10.2016
83,"проезд. Хорошевский 1-й, д. 4, к. 3",1,33,4, 17 ,7000000,212122,7000000,212122,19.10.2015,04.11.2015
84,"проезд. Хорошевский 1-й, д. 6",3,76,2, 29 ,17000000,223685,17000000,223685,03.07.2020,В продаже
85,"проезд. Хорошевский 1-й, д. 6",3,72,1, 278 ,16200000,225000,14100000,195834,22.03.2019,24.12.2019
86,"проезд. Хорошевский 1-й, д. 6",2,"48,8",2, 208 ,10500000,215164,9600000,196722,27.09.2018,22.04.2019
87,"проезд. Хорошевский 1-й, д. 6",3,69,1, 540 ,26500000,384058,24500000,355073,28.10.2015,19.04.2017
88,"проезд. Хорошевский 1-й, д. 6",2,50,3, 9 ,7500000,150000,7500000,150000,15.02.2017,23.02.2017
89,"проезд. Хорошевский 1-й, д. 6",2,50,2, 645 ,12500000,250000,11500000,230000,29.04.2015,01.02.2017
90,"проезд. Хорошевский 1-й, д. 6",3,"68,2",2, 249 ,14000000,205279,12600000,184751,23.05.2016,26.01.2017
91,"проезд. Хорошевский 1-й, д. 6",2,72,3, 46 ,14200000,197223,12800000,177778,02.09.2016,17.10.2016
92,"проезд. Хорошевский 1-й, д. 6",2,72,3, 122 ,13800000,191667,13900000,193056,01.06.2016,30.09.2016
93,"проезд. Хорошевский 1-й, д. 6",1,49,3, 50 ,9500000,193878,9500000,193878,05.10.2015,23.11.2015
94,"проезд. Хорошевский 1-й, д. 6",1,32,2, 60 ,7200000,225000,7200000,225000,20.05.2015,18.07.2015
95,"проезд. Хорошевский 1-й, д. 10, к. 1",3,71,1, 8 ,13580000,191226,13580000,191226,26.12.2019,02.01.2020
96,"проезд. Хорошевский 1-й, д. 10, к. 1",2,49,4, 47 ,11900000,242858,11650000,237756,07.11.2019,23.12.2019
97,"проезд. Хорошевский 1-й, д. 10, к. 1",2,48,2, 29 ,10800000,225000,10800000,225000,16.08.2018,13.09.2018
98,"проезд. Хорошевский 1-й, д. 10, к. 1",1,33,3, 14 ,7900000,239394,7900000,239394,25.04.2018,08.05.2018
99,"проезд. Хорошевский 1-й, д. 10, к. 1",3,71,2, 283 ,13530000,190564,13550000,190846,29.05.2016,07.03.2017
100,"проезд. Хорошевский 1-й, д. 10, к. 1",1,38,2, 36 ,7500000,197369,7500000,197369,25.09.2016,30.10.2016
101,"проезд. Хорошевский 1-й, д. 10, к. 1",3,71,1, 101 ,13530000,190564,13580000,191226,24.06.2016,02.10.2016
102,"проезд. Хорошевский 1-й, д. 10, к. 1",2,50,4, 109 ,10000000,200000,10000000,200000,11.04.2016,28.07.2016
103,"проезд. Хорошевский 1-й, д. 10, к. 1",1,"33,2",4, 168 ,8500000,256025,8300000,250000,24.04.2015,08.10.2015
104,"проезд. Хорошевский 1-й, д. 10, к. 2",2,50,1, 11 ,9650000,193000,9650000,193000,12.10.2018,22.10.2018
105,"проезд. Хорошевский 1-й, д. 10, к. 2",1,32,4, 15 ,8000000,250000,8000000,250000,26.06.2018,10.07.2018
106,"проезд. Хорошевский 1-й, д. 10, к. 2",2,77,34, 126 ,15400000,200000,15400000,200000,29.06.2016,01.11.2016
107,"проезд. Хорошевский 1-й, д. 10, к. 2",3,70,4, 26 ,12000000,171429,12000000,171429,05.10.2016,30.10.2016
108,"проезд. Хорошевский 1-й, д. 10, к. 2",3,67,4, 16 ,11000000,164180,11000000,164180,18.11.2015,03.12.2015
109,"проезд. Хорошевский 1-й, д. 12, к. 1",3,67,1, 232 ,12450000,185821,11700000,174627,02.02.2018,21.09.2018
110,"проезд. Хорошевский 1-й, д. 12, к. 1",3,68,4, 6 ,11500000,169118,11500000,169118,28.04.2018,03.05.2018
111,"проезд. Хорошевский 1-й, д. 12, к. 1",1,"31,7",2, 36 ,7990000,252051,7990000,252051,18.12.2017,22.01.2018
112,"проезд. Хорошевский 1-й, д. 12, к. 1",3,70,1, 86 ,11000000,157143,10980000,156858,30.07.2017,23.10.2017
113,"проезд. Хорошевский 1-й, д. 12, к. 1",3,68,3, 34 ,11500000,169118,11350000,166912,02.09.2017,05.10.2017
114,"проезд. Хорошевский 1-й, д. 12, к. 1",2,50,4, 67 ,10800000,216000,10000000,200000,06.10.2015,11.12.2015
115,"проезд. Хорошевский 1-й, д. 12, к. 2",2,49,2, 219 ,13000000,265307,12000000,244898,06.04.2019,10.11.2019
116,"проезд. Хорошевский 1-й, д. 12, к. 2",1,"31,9",2, 147 ,8200000,257054,7950000,249217,19.06.2018,12.11.2018
117,"проезд. Хорошевский 1-й, д. 12, к. 2",2,49,4, 23 ,11650000,237756,11300000,230613,04.02.2017,26.02.2017
118,"проезд. Хорошевский 1-й, д. 12, к. 2",2,52,3, 61 ,11000000,211539,11000000,211539,29.09.2016,28.11.2016
119,"проезд. Хорошевский 1-й, д. 12, к. 2",2,50,4, 8 ,9100000,182000,9100000,182000,25.01.2016,01.02.2016
120,"проезд. Хорошевский 1-й, д. 12, к. 2",2,50,4, 113 ,11450000,229000,10700000,214000,24.09.2015,14.01.2016
121,"проезд. Хорошевский 1-й, д. 12, к. 2",2,50,3, 33 ,10000000,200000,10000000,200000,28.05.2015,29.06.2015
122,"проезд. Хорошевский 1-й, д. 12, к. 3",2,48,2, 78 ,9990000,208125,9800000,204167,06.02.2019,24.04.2019
123,"проезд. Хорошевский 1-й, д. 12, к. 3",2,49,4, 25 ,9200000,187756,9200000,187756,06.09.2018,30.09.2018
124,"проезд. Хорошевский 1-й, д. 12, к. 3",2,49,4, 631 ,11300000,230613,9200000,187756,06.01.2017,28.09.2018
125,"проезд. Хорошевский 1-й, д. 12, к. 3",2,50,3, 600 ,11500000,230000,9590000,191800,14.01.2016,04.09.2017
126,"проезд. Хорошевский 1-й, д. 12, к. 3",2,50,4, 31 ,10250000,205000,10250000,205000,04.08.2017,03.09.2017
127,"проезд. Хорошевский 1-й, д. 12, к. 3",3,70,4, 37 ,11500000,164286,11500000,164286,10.11.2016,16.12.2016
128,"проезд. Хорошевский 1-й, д. 12, к. 3",3,68,4, 74 ,12500000,183824,12000000,176471,18.06.2016,30.08.2016
129,"проезд. Хорошевский 1-й, д. 14, к. 1",2,49,2, 8 ,10500000,214286,10500000,214286,26.12.2019,02.01.2020
130,"проезд. Хорошевский 1-й, д. 14, к. 1",2,"49,2",4, 15 ,9800000,199187,9900000,201220,12.12.2018,26.12.2018
131,"проезд. Хорошевский 1-й, д. 14, к. 1",1,35,3, 98 ,8300000,237143,8450000,241429,14.08.2018,19.11.2018
132,"проезд. Хорошевский 1-й, д. 14, к. 1",3,"68,6",3, 36 ,13800000,201167,13900000,202624,03.04.2018,08.05.2018
133,"проезд. Хорошевский 1-й, д. 14, к. 1",3,68,3, 318 ,13400000,197059,11500000,169118,28.03.2017,08.02.2018
134,"проезд. Хорошевский 1-й, д. 14, к. 1",1,38,17, 17 ,10500000,276316,10500000,276316,11.11.2017,27.11.2017
135,"проезд. Хорошевский 1-й, д. 14, к. 1",1,33,1, 76 ,7000000,212122,7000000,212122,16.08.2016,30.10.2016
136,"проезд. Хорошевский 1-й, д. 14, к. 1",1,"33,2",1, 23 ,6000000,180723,6000000,180723,03.03.2016,25.03.2016
137,"проезд. Хорошевский 1-й, д. 14, к. 1",3,67,1, 31 ,22800000,340299,22800000,340299,17.08.2015,16.09.2015
138,"проезд. Хорошевский 1-й, д. 14, к. 1",1,33,3, 7 ,12000000,363637,12000000,363637,27.06.2015,03.07.2015
139,"проезд. Хорошевский 1-й, д. 14, к. 2",2,50,3, 15 ,10700000,214000,10700000,214000,06.11.2019,20.11.2019
140,"проезд. Хорошевский 1-й, д. 14, к. 2",1,35,3, 11 ,8200000,234286,8200000,234286,16.09.2019,26.09.2019
141,"проезд. Хорошевский 1-й, д. 14, к. 2",3,75,3, 279 ,18400000,245334,15500000,206667,09.04.2018,12.01.2019
142,"проезд. Хорошевский 1-й, д. 14, к. 2",2,49,4, 1012 ,12000000,244898,12000000,244898,20.01.2016,27.10.2018
143,"проезд. Хорошевский 1-й, д. 14, к. 2",4,123,6, 33 ,39800000,323578,39800000,323578,23.11.2017,25.12.2017
144,"проезд. Хорошевский 1-й, д. 14, к. 2",3,"66,4",1, 210 ,22200000,334338,22200000,334338,07.09.2016,04.04.2017
145,"проезд. Хорошевский 1-й, д. 14, к. 2",3,"66,7",1, 8 ,19000000,284858,19000000,284858,25.01.2016,01.02.2016
146,"проезд. Хорошевский 1-й, д. 14, к. 2",3,"66,4",1, 23 ,22200000,334338,22200000,334338,20.06.2015,12.07.2015
147,"проезд. Хорошевский 1-й, д. 14, к. 3",2,"48,6",2, 49 ,10500000,216050,10000000,205762,08.08.2019,25.09.2019
148,"проезд. Хорошевский 1-й, д. 14, к. 3",1,33,4, 762 ,9000000,272728,7650000,231819,15.09.2016,16.10.2018
149,"проезд. Хорошевский 1-й, д. 14, к. 3",3,100,3, 119 ,29600000,296000,29600000,296000,12.10.2017,07.02.2018
150,"проезд. Хорошевский 1-й, д. 14, к. 3",3,70,3, 143 ,14000000,200000,11500000,164286,18.09.2017,07.02.2018
151,"проезд. Хорошевский 1-й, д. 14, к. 3",4,98,17, 150 ,38000000,387756,38000000,387756,02.03.2016,29.07.2016
152,"проезд. Хорошевский 1-й, д. 14, к. 3",3,"69,1",1, 56 ,23000000,332851,23000000,332851,01.06.2016,26.07.2016
153,"проезд. Хорошевский 1-й, д. 14, к. 3",3,170,1, 26 ,30350000,178530,30350000,178530,24.09.2015,19.10.2015
154,"проезд. Хорошевский 1-й, д. 14, к. 3",1,32,1, 120 ,6700000,209375,6700000,209375,28.04.2015,25.08.2015
155,"проезд. Хорошевский 1-й, д. 16, к. 1",2,"69,8",12, 252 ,17500000,250717,17500000,250717,23.11.2019,В продаже
156,"проезд. Хорошевский 1-й, д. 16, к. 1",3,"68,6",1, 31 ,15500000,225948,15500000,225948,20.12.2017,19.01.2018
157,"проезд. Хорошевский 1-й, д. 16, к. 1",2,70,3, 19 ,9000000,128572,11000000,157143,27.07.2017,14.08.2017
158,"проезд. Хорошевский 1-й, д. 16, к. 1",3,"68,1",1, 118 ,11650000,171072,11350000,166667,07.10.2016,01.02.2017
159,"проезд. Хорошевский 1-й, д. 16, к. 1",2,"50,7",3, 77 ,10800000,213018,10600000,209073,15.08.2016,30.10.2016
160,"проезд. Хорошевский 1-й, д. 16, к. 1",1,40,1, 26 ,6400000,160000,6400000,160000,08.11.2015,03.12.2015
161,"проезд. Хорошевский 1-й, д. 16, к. 1",3,67,3, 21 ,21000000,313433,21000000,313433,17.08.2015,06.09.2015
162,"проезд. Хорошевский 1-й, д. 16, к. 1",3,68,1, 75 ,16800000,247059,16800000,247059,03.05.2015,16.07.2015
163,"проезд. Хорошевский 1-й, д. 16, к. 2",1,"38,5",4, 113 ,9700000,251949,8700000,225975,03.10.2019,23.01.2020
164,"проезд. Хорошевский 1-й, д. 16, к. 2",1,"38,5",3, 20 ,9100000,236364,9100000,236364,30.10.2019,18.11.2019
165,"проезд. Хорошевский 1-й, д. 16, к. 2",3,64,5, 9 ,13500000,210938,13500000,210938,22.09.2019,30.09.2019
166,"проезд. Хорошевский 1-й, д. 16, к. 2",1,38,7, 16 ,6800000,178948,6800000,178948,28.09.2018,13.10.2018
167,"проезд. Хорошевский 1-й, д. 16, к. 2",1,38,13, 32 ,7200000,189474,7200000,189474,31.07.2018,31.08.2018
168,"проезд. Хорошевский 1-й, д. 16, к. 2",1,38,12, 14 ,7000000,184211,7000000,184211,31.07.2018,13.08.2018
169,"проезд. Хорошевский 1-й, д. 16, к. 2",2,49,14, 31 ,3250000,66327,3150000,64286,01.02.2018,03.03.2018
170,"проезд. Хорошевский 1-й, д. 16, к. 2",1,"38,6",4, 31 ,6000000,155441,6000000,155441,22.04.2017,22.05.2017
171,"проезд. Хорошевский 1-й, д. 16, к. 2",1,"38,6",8, 4 ,4500000,116581,4500000,116581,21.04.2017,24.04.2017
172,"проезд. Хорошевский 1-й, д. 16, к. 2",2,50,13, 299 ,10050000,201000,9500000,190000,27.11.2014,21.09.2015
173,"проезд. Хорошевский 1-й, д. 16, к. 2",1,39,2, 30 ,6400000,164103,6400000,164103,27.11.2014,26.12.2014
174,"пер. Хуторской 1-й, д. 2",4,101,4, 115 ,15400000,152476,14500000,143565,08.06.2016,30.09.2016
175,"пер. Хуторской 1-й, д. 2",4,100,1, 59 ,20000000,200000,20000000,200000,01.06.2016,29.07.2016
176,"пер. Хуторской 1-й, д. 2",4,101,3, 7 ,17500000,173268,17000000,168317,27.11.2014,03.12.2014
177,"пер. Хуторской 1-й, д. 4",студия,56,1, 68 ,3600000,64286,3400000,60715,24.08.2016,30.10.2016
178,"пер. Хуторской 1-й, д. 4",9,270,11, 103 ,130000000,481482,130000000,481482,15.05.2015,25.08.2015
179,"пер. Хуторской 1-й, д. 4",4,130,11, 108 ,64000000,492308,62800000,483077,03.03.2015,18.06.2015
180,"пер. Хуторской 1-й, д. 4",9,270,11, 22 ,150000000,555556,150000000,555556,27.01.2015,17.02.2015
181,"пер. Щемиловский 1-й, д. 4, стр. 2",3,64,5, 1461 ,14900000,232813,13500000,210938,14.10.2015,13.10.2019
182,"пер. Щемиловский 1-й, д. 4, стр. 2",3,"62,3",5, 340 ,14000000,224720,14000000,224720,15.10.2017,19.09.2018
183,"пер. Щемиловский 1-й, д. 4, стр. 2",5,"97,1",2, 189 ,26500000,272915,25700000,264676,20.01.2018,27.07.2018
184,"пер. Щемиловский 1-й, д. 4, стр. 2",2,51,3, 509 ,13900000,272550,11500000,225491,19.08.2016,09.01.2018
185,"пер. Щипковский 1-й, д. 11/13",3,63,1, 336 ,17500000,277778,18000000,285715,31.07.2019,30.06.2020
186,"пер. Щипковский 1-й, д. 11/13",3,64,1, 1850 ,11900000,185938,10950000,171094,10.12.2014,02.01.2020
187,"пер. Щипковский 1-й, д. 11/13",3,76,2, 82 ,21600000,284211,21600000,284211,07.06.2019,27.08.2019
188,"пер. Щипковский 1-й, д. 11/13",4,74,5, 320 ,13500000,182433,14300000,193244,12.10.2018,27.08.2019
189,"пер. Щипковский 1-й, д. 11/13",4,78,3, 81 ,17700000,226924,17700000,226924,07.09.2018,26.11.2018
190,"пер. Щипковский 1-й, д. 11/13",4,77,5, 85 ,15500000,201299,14500000,188312,01.09.2018,24.11.2018
191,"пер. Щипковский 1-й, д. 11/13",4,"75,6",3, 90 ,18000000,238096,16000000,211641,23.06.2018,20.09.2018
192,"пер. Щипковский 1-й, д. 11/13",4,"71,4",2, 1040 ,16500000,231093,13900000,194678,14.10.2015,18.08.2018
193,"пер. Щипковский 1-й, д. 11/13",4,76,3, 141 ,18000000,236843,12900000,169737,20.09.2017,07.02.2018
194,"пер. Щипковский 1-й, д. 11/13",4,76,2, 290 ,14200000,186843,13900000,182895,24.04.2017,07.02.2018
195,"пер. Щипковский 1-й, д. 11/13",3,71,2, 302 ,17000000,239437,14800000,208451,01.06.2016,29.03.2017
196,"пер. Щипковский 1-й, д. 11/13",3,76,2, 125 ,17500000,230264,17500000,230264,16.11.2016,20.03.2017
197,"пер. Щипковский 1-й, д. 11/13",4,77,4, 31 ,15600000,202598,14200000,184416,01.06.2016,01.07.2016
198,"пер. Щипковский 1-й, д. 11/13",3,73,5, 117 ,17000000,232877,17000000,232877,07.12.2015,01.04.2016
199,"пер. Щипковский 1-й, д. 11/13",3,62,2, 8 ,15900000,256452,15900000,256452,25.01.2016,01.02.2016
200,"пер. Щипковский 1-й, д. 11/13",свободная планировка,73,5, 85 ,20000000,273973,17500000,239727,29.10.2015,21.01.2016
201,"пер. Щипковский 1-й, д. 11/13",3,76,3, 7 ,16700000,219737,17500000,230264,01.12.2015,07.12.2015
202,"пер. Щипковский 1-й, д. 11/13",3,76,2, 34 ,13100000,172369,13100000,172369,31.10.2015,03.12.2015
203,"пер. Щипковский 1-й, д. 11/13",3,76,2, 82 ,18350000,241448,17450000,229606,03.04.2015,23.06.2015
204,"пер. Щипковский 1-й, д. 11/13",3,78,2, 154 ,16500000,211539,16500000,211539,27.11.2014,29.04.2015
205,"пер. Щипковский 1-й, д. 11/13",3,78,1, 142 ,16500000,211539,16500000,211539,27.11.2014,17.04.2015
206,"пер. Щипковский 1-й, д. 11/13",3,74,4, 57 ,15500000,209460,15500000,209460,27.11.2014,22.01.2015
207,"пер. Щипковский 1-й, д. 15, стр. 1",4,92,5, 485 ,25000000,271740,23500000,255435,22.03.2019,18.07.2020
208,"пер. Щипковский 1-й, д. 15, стр. 1",3,"84,4",3, 254 ,25000000,296209,25000000,296209,03.06.2019,11.02.2020
209,"пер. Щипковский 1-й, д. 15, стр. 1",3,63,2, 981 ,16300000,258731,14500000,230159,29.12.2016,05.09.2019
210,"пер. Щипковский 1-й, д. 15, стр. 1",3,"63,1",5, 205 ,16500000,261490,15500000,245642,14.03.2018,04.10.2018
211,"пер. Щипковский 1-й, д. 15, стр. 1",3,85,3, 675 ,23950000,281765,20800000,244706,15.08.2016,20.06.2018
212,"пер. Щипковский 1-й, д. 15, стр. 1",3,85,2, 30 ,17000000,200000,17000000,200000,28.04.2018,27.05.2018
213,"пер. Щипковский 1-й, д. 15, стр. 1",3,"63,7",2, 137 ,14000000,219781,13200000,207222,08.12.2017,23.04.2018
214,"пер. Щипковский 1-й, д. 15, стр. 1",2,"63,3",3, 460 ,13400000,211691,12400000,195893,18.11.2016,20.02.2018
215,"пер. Щипковский 1-й, д. 15, стр. 1",3,80,1, 98 ,12900000,161250,13500000,168750,13.04.2017,19.07.2017
216,"пер. Щипковский 1-й, д. 15, стр. 1",3,78,1, 25 ,13500000,173077,12900000,165385,03.04.2017,27.04.2017
217,"пер. Щипковский 1-й, д. 15, стр. 1",3,"63,1",5, 85 ,18000000,285262,18000000,285262,09.11.2016,01.02.2017
218,"пер. Щипковский 1-й, д. 15, стр. 1",2,63,2, 157 ,18000000,285715,16000000,253969,29.08.2016,01.02.2017
219,"пер. Щипковский 1-й, д. 15, стр. 1",студия,93,5, 47 ,3550000,38173,3550000,38173,14.09.2016,30.10.2016
220,"пер. Щипковский 1-й, д. 15, стр. 1",4,93,5, 136 ,17900000,192474,17900000,192474,09.06.2016,22.10.2016
221,"пер. Щипковский 1-й, д. 15, стр. 1",4,98,5, 8 ,19000000,193878,19000000,193878,25.01.2016,01.02.2016
222,"пер. Щипковский 1-й, д. 15, стр. 1",3,96,5, 432 ,21500000,223959,19000000,197917,27.11.2014,01.02.2016
223,"пер. Щипковский 1-й, д. 15, стр. 1",3,74,4, 5 ,10400000,140541,10400000,140541,17.09.2015,21.09.2015
