,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
4296,"г. Зеленоград, к. 1012 ",2 ,55 ,15 , 941  ,5900000 ,107273 ,6400000 ,116364 ,15.11.2016 ,13.06.2019 
4297,"г. Зеленоград, к. 1012 ",2 ,54 ,10 , 20  ,6200000 ,114815 ,6200000 ,114815 ,16.02.2019 ,07.03.2019 
4298,"г. Зеленоград, к. 1012 ",2 ,55 ,8 , 603  ,6000000 ,109091 ,5800000 ,105455 ,10.11.2016 ,05.07.2018 
4299,"г. Зеленоград, к. 1012 ",2 ,54 ,19 , 27  ,2500000 ,46297 ,2350000 ,43519 ,02.06.2018 ,28.06.2018 
4300,"г. Зеленоград, к. 1012 ",3 ,"66,4 ",2 , 338  ,7100000 ,106928 ,7000000 ,105422 ,20.07.2017 ,22.06.2018 
4301,"г. Зеленоград, к. 1012 ",2 ,"53,7 ",5 , 70  ,6100000 ,113595 ,6100000 ,113595 ,07.04.2018 ,15.06.2018 
4302,"г. Зеленоград, к. 1012 ",2 ,54 ,19 , 10  ,5600000 ,103704 ,5600000 ,103704 ,20.05.2018 ,29.05.2018 
4303,"г. Зеленоград, к. 1012 ",2 ,"53,8 ",13 , 31  ,5800000 ,107807 ,5700000 ,105948 ,24.04.2018 ,24.05.2018 
4304,"г. Зеленоград, к. 1012 ",3 ,70 ,2 , 82  ,7000000 ,100000 ,7000000 ,100000 ,02.03.2018 ,22.05.2018 
4305,"г. Зеленоград, к. 1012 ",2 ,52 ,2 , 71  ,5700000 ,109616 ,5650000 ,108654 ,27.02.2018 ,08.05.2018 
4306,"г. Зеленоград, к. 1012 ",1 ,"35,2 ",5 , 84  ,4100000 ,116478 ,3950000 ,112216 ,21.11.2017 ,12.02.2018 
4307,"г. Зеленоград, к. 1012 ",2 ,52 ,3 , 204  ,5100000 ,98077 ,4800000 ,92308 ,20.07.2017 ,08.02.2018 
4308,"г. Зеленоград, к. 1012 ",1 ,"35,2 ",5 , 603  ,5150000 ,146307 ,3950000 ,112216 ,13.06.2016 ,05.02.2018 
4309,"г. Зеленоград, к. 1012 ",1 ,45 ,21 , 71  ,4350000 ,96667 ,4350000 ,96667 ,14.11.2017 ,23.01.2018 
4310,"г. Зеленоград, к. 1012 ",1 ,"35,5 ",14 , 31  ,4150000 ,116902 ,4150000 ,116902 ,09.10.2017 ,08.11.2017 
4311,"г. Зеленоград, к. 1012 ",1 ,"42,1 ",4 , 77  ,4100000 ,97388 ,4100000 ,97388 ,17.08.2017 ,01.11.2017 
4312,"г. Зеленоград, к. 1012 ",2 ,54 ,2 , 339  ,6600000 ,122223 ,6400000 ,118519 ,24.05.2016 ,27.04.2017 
4313,"г. Зеленоград, к. 1012 ",1 ,38 ,4 , 520  ,5100000 ,134211 ,4900000 ,128948 ,12.11.2015 ,14.04.2017 
4314,"г. Зеленоград, к. 1012 ",1 ,45 ,18 , 117  ,6500000 ,144445 ,6000000 ,133334 ,24.07.2016 ,17.11.2016 
4315,"г. Зеленоград, к. 1012 ",2 ,56 ,10 , 164  ,6300000 ,112500 ,6000000 ,107143 ,31.05.2016 ,10.11.2016 
4316,"г. Зеленоград, к. 1012 ",1 ,46 ,16 , 144  ,4500000 ,97827 ,4500000 ,97827 ,12.04.2016 ,02.09.2016 
4317,"г. Зеленоград, к. 1012 ",1 ,42 ,18 , 42  ,4500000 ,107143 ,4400000 ,104762 ,22.07.2016 ,01.09.2016 
4318,"г. Зеленоград, к. 1012 ",2 ,50 ,11 , 160  ,6350000 ,127000 ,6350000 ,127000 ,17.03.2016 ,23.08.2016 
4319,"г. Зеленоград, к. 1012 ",1 ,46 ,15 , 277  ,5700000 ,123914 ,5500000 ,119566 ,16.10.2015 ,18.07.2016 
4320,"г. Зеленоград, к. 1012 ",2 ,52 ,10 , 112  ,6600000 ,126924 ,6100000 ,117308 ,24.02.2016 ,14.06.2016 
4321,"г. Зеленоград, к. 1012 ",1 ,36 ,5 , 539  ,5300000 ,147223 ,5300000 ,147223 ,23.12.2014 ,13.06.2016 
4322,"г. Зеленоград, к. 1012 ",2 ,52 ,9 , 23  ,6200000 ,119231 ,6200000 ,119231 ,03.05.2016 ,25.05.2016 
4323,"г. Зеленоград, к. 1012 ",2 ,52 ,8 , 110  ,6700000 ,128847 ,6550000 ,125962 ,03.02.2016 ,22.05.2016 
4324,"г. Зеленоград, к. 1012 ",2 ,56 ,9 , 21  ,6300000 ,112500 ,6300000 ,112500 ,13.04.2016 ,03.05.2016 
4325,"г. Зеленоград, к. 1012 ",1 ,"42,5 ",20 , 40  ,5600000 ,131765 ,5400000 ,127059 ,22.01.2016 ,01.03.2016 
4326,"г. Зеленоград, к. 1012 ",1 ,46 ,7 , 17  ,4800000 ,104348 ,4800000 ,104348 ,21.09.2015 ,07.10.2015 
4327,"г. Зеленоград, к. 1012 ",1 ,43 ,22 , 43  ,5600000 ,130233 ,5600000 ,130233 ,21.01.2015 ,04.03.2015 
4328,"г. Зеленоград, к. 1013 ",2 ,"58,6 ",6 , 6  ,7500000 ,127987 ,7500000 ,127987 ,13.05.2020 ,18.05.2020 
4329,"г. Зеленоград, к. 1013 ",1 ,40 ,5 , 97  ,5300000 ,132500 ,5000000 ,125000 ,07.11.2019 ,11.02.2020 
4330,"г. Зеленоград, к. 1013 ",1 ,48 ,11 , 959  ,4300000 ,89584 ,4300000 ,89584 ,19.05.2017 ,02.01.2020 
4331,"г. Зеленоград, к. 1013 ",2 ,53 ,7 , 1529  ,6400000 ,120755 ,6100000 ,115095 ,27.10.2015 ,02.01.2020 
4332,"г. Зеленоград, к. 1013 ",1 ,43 ,4 , 87  ,5100000 ,118605 ,5050000 ,117442 ,10.12.2018 ,06.03.2019 
4333,"г. Зеленоград, к. 1013 ",1 ,46 ,9 , 69  ,5000000 ,108696 ,5300000 ,115218 ,19.09.2018 ,26.11.2018 
4334,"г. Зеленоград, к. 1013 ",1 ,42 ,5 , 188  ,8800000 ,209524 ,5300000 ,126191 ,19.05.2018 ,22.11.2018 
4335,"г. Зеленоград, к. 1013 ",2 ,"50,4 ",2 , 13  ,5500000 ,109127 ,5500000 ,109127 ,21.10.2018 ,02.11.2018 
4336,"г. Зеленоград, к. 1013 ",2 ,52 ,1 , 45  ,6200000 ,119231 ,6350000 ,122116 ,18.07.2018 ,31.08.2018 
4337,"г. Зеленоград, к. 1013 ",1 ,42 ,9 , 31  ,4900000 ,116667 ,4900000 ,116667 ,06.07.2018 ,05.08.2018 
4338,"г. Зеленоград, к. 1013 ",2 ,52 ,18 , 8  ,5900000 ,113462 ,5900000 ,113462 ,10.02.2018 ,17.02.2018 
4339,"г. Зеленоград, к. 1013 ",2 ,"53,5 ",8 , 119  ,5950000 ,111215 ,5950000 ,111215 ,13.10.2017 ,08.02.2018 
4340,"г. Зеленоград, к. 1013 ",1 ,48 ,10 , 19  ,4650000 ,96875 ,4650000 ,96875 ,20.01.2018 ,07.02.2018 
4341,"г. Зеленоград, к. 1013 ",2 ,59 ,18 , 39  ,6100000 ,103390 ,6100000 ,103390 ,16.12.2017 ,23.01.2018 
4342,"г. Зеленоград, к. 1013 ",3 ,68 ,9 , 357  ,9200000 ,135295 ,9000000 ,132353 ,10.11.2016 ,01.11.2017 
4343,"г. Зеленоград, к. 1013 ",2 ,"54,1 ",2 , 478  ,6600000 ,121997 ,5900000 ,109058 ,25.05.2016 ,14.09.2017 
4344,"г. Зеленоград, к. 1013 ",1 ,47 ,21 , 64  ,4300000 ,91490 ,4250000 ,90426 ,10.03.2017 ,12.05.2017 
4345,"г. Зеленоград, к. 1013 ",2 ,50 ,7 , 351  ,6400000 ,128000 ,5700000 ,114000 ,22.03.2016 ,07.03.2017 
4346,"г. Зеленоград, к. 1013 ",1 ,36 ,10 , 212  ,5200000 ,144445 ,4800000 ,133334 ,15.01.2016 ,13.08.2016 
4347,"г. Зеленоград, к. 1013 ",2 ,58 ,1 , 35  ,8000000 ,137932 ,8000000 ,137932 ,14.03.2015 ,17.04.2015 
4348,"г. Зеленоград, к. 1013 ",3 ,67 ,10 , 94  ,8700000 ,129851 ,9000000 ,134329 ,27.11.2014 ,28.02.2015 
4349,"г. Зеленоград, к. 1013 ",2 ,55 ,4 , 15  ,6900000 ,125455 ,6600000 ,120000 ,24.01.2015 ,07.02.2015 
4350,"г. Зеленоград, к. 1013 ",1 ,36 ,15 , 58  ,5000000 ,138889 ,4800000 ,133334 ,27.11.2014 ,23.01.2015 
4351,"г. Зеленоград, к. 1013 ",свободная планировка ,43 ,8 , 42  ,5100000 ,118605 ,5100000 ,118605 ,27.11.2014 ,07.01.2015 
4352,"г. Зеленоград, к. 1014 ",3 ,67 ,16 , 438  ,8300000 ,123881 ,8300000 ,123881 ,21.05.2019 ,В продаже 
4353,"г. Зеленоград, к. 1014 ",1 ,"38,9 ",15 , 114  ,5300000 ,136282 ,5100000 ,131140 ,10.03.2020 ,01.07.2020 
4354,"г. Зеленоград, к. 1014 ",2 ,58 ,2 , 85  ,7200000 ,124138 ,7200000 ,124138 ,27.01.2020 ,20.04.2020 
4355,"г. Зеленоград, к. 1014 ",2 ,52 ,1 , 58  ,6600000 ,126924 ,6600000 ,126924 ,27.01.2020 ,24.03.2020 
4356,"г. Зеленоград, к. 1014 ",1 ,38 ,16 , 8  ,4900000 ,128948 ,4900000 ,128948 ,26.12.2019 ,02.01.2020 
4357,"г. Зеленоград, к. 1014 ",2 ,"53,5 ",13 , 23  ,6400000 ,119627 ,6400000 ,119627 ,09.09.2019 ,01.10.2019 
4358,"г. Зеленоград, к. 1014 ",1 ,"35,5 ",18 , 38  ,4650000 ,130986 ,4650000 ,130986 ,17.07.2019 ,23.08.2019 
4359,"г. Зеленоград, к. 1014 ",2 ,60 ,2 , 79  ,7300000 ,121667 ,7100000 ,118334 ,15.04.2019 ,02.07.2019 
4360,"г. Зеленоград, к. 1014 ",1 ,43 ,10 , 28  ,5600000 ,130233 ,5400000 ,125582 ,14.02.2019 ,13.03.2019 
4361,"г. Зеленоград, к. 1014 ",1 ,41 ,6 , 8  ,4500000 ,109757 ,4500000 ,109757 ,16.06.2018 ,23.06.2018 
4362,"г. Зеленоград, к. 1014 ",2 ,"52,3 ",16 , 29  ,6200000 ,118528 ,6200000 ,118528 ,20.03.2018 ,17.04.2018 
4363,"г. Зеленоград, к. 1014 ",1 ,48 ,17 , 196  ,4900000 ,102084 ,4900000 ,102084 ,27.07.2017 ,07.02.2018 
4364,"г. Зеленоград, к. 1014 ",1 ,"42,6 ",21 , 77  ,4400000 ,103287 ,4400000 ,103287 ,08.11.2017 ,23.01.2018 
4365,"г. Зеленоград, к. 1014 ",3 ,66 ,16 , 12  ,7500000 ,113637 ,7500000 ,113637 ,28.11.2017 ,09.12.2017 
4366,"г. Зеленоград, к. 1014 ",1 ,41 ,16 , 697  ,5500000 ,134147 ,4800000 ,117074 ,19.05.2015 ,14.04.2017 
4367,"г. Зеленоград, к. 1014 ",2 ,"49,9 ",4 , 64  ,6500000 ,130261 ,6500000 ,130261 ,23.11.2016 ,25.01.2017 
4368,"г. Зеленоград, к. 1014 ",1 ,39 ,16 , 179  ,4900000 ,125642 ,4900000 ,125642 ,31.05.2016 ,25.11.2016 
4369,"г. Зеленоград, к. 1014 ",2 ,56 ,4 , 57  ,6400000 ,114286 ,6300000 ,112500 ,19.07.2016 ,13.09.2016 
4370,"г. Зеленоград, к. 1014 ",2 ,"54,2 ",3 , 22  ,6500000 ,119927 ,6500000 ,119927 ,01.08.2016 ,22.08.2016 
4371,"г. Зеленоград, к. 1014 ",2 ,58 ,1 , 79  ,6300000 ,108621 ,6300000 ,108621 ,02.11.2015 ,19.01.2016 
4372,"г. Зеленоград, к. 1015 ",2 ,56 ,18 , 10  ,6900000 ,123215 ,6900000 ,123215 ,06.07.2020 ,15.07.2020 
4373,"г. Зеленоград, к. 1015 ",1 ,41 ,7 , 195  ,5350000 ,130488 ,5350000 ,130488 ,06.12.2019 ,17.06.2020 
4374,"г. Зеленоград, к. 1015 ",3 ,"67,4 ",2 , 65  ,8500000 ,126095 ,8500000 ,126095 ,20.01.2020 ,24.03.2020 
4375,"г. Зеленоград, к. 1015 ",1 ,"42,3 ",4 , 92  ,6200000 ,146573 ,5850000 ,138298 ,18.10.2019 ,17.01.2020 
4376,"г. Зеленоград, к. 1015 ",3 ,68 ,19 , 1309  ,8950000 ,131618 ,8700000 ,127942 ,17.06.2016 ,16.01.2020 
4377,"г. Зеленоград, к. 1015 ",1 ,"35,1 ",16 , 1009  ,4000000 ,113961 ,3650000 ,103989 ,30.03.2017 ,02.01.2020 
4378,"г. Зеленоград, к. 1015 ",1 ,38 ,19 , 1472  ,4600000 ,121053 ,4600000 ,121053 ,23.12.2015 ,02.01.2020 
4379,"г. Зеленоград, к. 1015 ",1 ,46 ,20 , 1656  ,6100000 ,132609 ,6100000 ,132609 ,22.06.2015 ,02.01.2020 
4380,"г. Зеленоград, к. 1015 ",2 ,50 ,20 , 147  ,6890000 ,137800 ,6500000 ,130000 ,06.06.2019 ,30.10.2019 
4381,"г. Зеленоград, к. 1015 ",1 ,39 ,2 , 79  ,5700000 ,146154 ,5400000 ,138462 ,07.08.2019 ,24.10.2019 
4382,"г. Зеленоград, к. 1015 ",1 ,43 ,17 , 328  ,5550000 ,129070 ,5550000 ,129070 ,20.11.2018 ,13.10.2019 
4383,"г. Зеленоград, к. 1015 ",2 ,"57,7 ",19 , 329  ,6800000 ,117851 ,6800000 ,117851 ,19.11.2018 ,13.10.2019 
4384,"г. Зеленоград, к. 1015 ",1 ,36 ,1 , 233  ,5100000 ,141667 ,4850000 ,134723 ,06.02.2019 ,26.09.2019 
4385,"г. Зеленоград, к. 1015 ",1 ,36 ,13 , 1469  ,5000000 ,138889 ,5000000 ,138862 ,29.05.2015 ,05.06.2019 
4386,"г. Зеленоград, к. 1015 ",2 ,54 ,8 , 31  ,7000000 ,129630 ,7000000 ,129630 ,17.01.2019 ,16.02.2019 
4387,"г. Зеленоград, к. 1015 ",1 ,43 ,9 , 13  ,5500000 ,127907 ,5700000 ,132559 ,16.01.2019 ,28.01.2019 
4388,"г. Зеленоград, к. 1015 ",1 ,46 ,14 , 22  ,4800000 ,104348 ,4850000 ,105435 ,01.11.2018 ,22.11.2018 
4389,"г. Зеленоград, к. 1015 ",3 ,"67,5 ",22 , 88  ,7250000 ,107408 ,7250000 ,107408 ,20.06.2018 ,15.09.2018 
4390,"г. Зеленоград, к. 1015 ",1 ,"42,5 ",6 , 57  ,5590000 ,131530 ,5550000 ,130471 ,27.05.2018 ,22.07.2018 
4391,"г. Зеленоград, к. 1015 ",3 ,82 ,22 , 48  ,7400000 ,90244 ,7400000 ,90244 ,02.06.2018 ,19.07.2018 
4392,"г. Зеленоград, к. 1015 ",1 ,48 ,6 , 22  ,5500000 ,114584 ,5500000 ,114584 ,11.06.2018 ,02.07.2018 
4393,"г. Зеленоград, к. 1015 ",3 ,70 ,21 , 310  ,8700000 ,124286 ,8700000 ,124286 ,01.08.2017 ,06.06.2018 
4394,"г. Зеленоград, к. 1015 ",2 ,"49,6 ",10 , 16  ,5500000 ,110888 ,5500000 ,110888 ,10.04.2018 ,25.04.2018 
4395,"г. Зеленоград, к. 1015 ",1 ,"39,2 ",2 , 1193  ,5100000 ,130103 ,4700000 ,119898 ,15.12.2014 ,21.03.2018 
4396,"г. Зеленоград, к. 1015 ",3 ,"73,2 ",11 , 103  ,8500000 ,116121 ,8500000 ,116121 ,07.11.2017 ,17.02.2018 
4397,"г. Зеленоград, к. 1015 ",1 ,"42,3 ",8 , 75  ,4700000 ,111112 ,4500000 ,106383 ,30.11.2017 ,12.02.2018 
4398,"г. Зеленоград, к. 1015 ",2 ,"52,4 ",22 , 128  ,5850000 ,111642 ,5600000 ,106871 ,04.10.2017 ,08.02.2018 
4399,"г. Зеленоград, к. 1015 ",2 ,"50,4 ",13 , 189  ,6290000 ,124802 ,5350000 ,106151 ,04.08.2017 ,08.02.2018 
4400,"г. Зеленоград, к. 1015 ",1 ,46 ,4 , 70  ,4400000 ,95653 ,4200000 ,91305 ,30.11.2017 ,07.02.2018 
4401,"г. Зеленоград, к. 1015 ",3 ,73 ,20 , 48  ,7500000 ,102740 ,7500000 ,102740 ,16.12.2017 ,01.02.2018 
4402,"г. Зеленоград, к. 1015 ",1 ,"43,1 ",9 , 28  ,4600000 ,106729 ,4600000 ,106729 ,02.08.2017 ,29.08.2017 
4403,"г. Зеленоград, к. 1015 ",2 ,50 ,3 , 222  ,6800000 ,136000 ,5500000 ,110000 ,01.12.2016 ,10.07.2017 
4404,"г. Зеленоград, к. 1015 ",1 ,42 ,19 , 134  ,5000000 ,119048 ,4500000 ,107143 ,20.01.2017 ,02.06.2017 
4405,"г. Зеленоград, к. 1015 ",2 ,"54,4 ",5 , 748  ,8100000 ,148898 ,8000000 ,147059 ,27.04.2015 ,13.05.2017 
4406,"г. Зеленоград, к. 1015 ",1 ,46 ,12 , 840  ,5250000 ,114131 ,5200000 ,113044 ,27.12.2014 ,14.04.2017 
4407,"г. Зеленоград, к. 1015 ",2 ,54 ,19 , 207  ,6300000 ,116667 ,5600000 ,103704 ,30.08.2016 ,24.03.2017 
4408,"г. Зеленоград, к. 1015 ",3 ,"67,3 ",13 , 25  ,8000000 ,118871 ,8000000 ,118871 ,23.01.2017 ,16.02.2017 
4409,"г. Зеленоград, к. 1015 ",1 ,"35,1 ",19 , 113  ,4800000 ,136753 ,4190000 ,119374 ,27.10.2016 ,16.02.2017 
4410,"г. Зеленоград, к. 1015 ",3 ,82 ,19 , 288  ,9500000 ,115854 ,9100000 ,110976 ,14.03.2016 ,26.12.2016 
4411,"г. Зеленоград, к. 1015 ",3 ,67 ,20 , 109  ,8000000 ,119403 ,7700000 ,114926 ,23.08.2016 ,09.12.2016 
4412,"г. Зеленоград, к. 1015 ",1 ,46 ,4 , 80  ,4900000 ,106522 ,4900000 ,106522 ,01.03.2016 ,19.05.2016 
4413,"г. Зеленоград, к. 1015 ",1 ,43 ,12 , 30  ,6000000 ,139535 ,6000000 ,139535 ,16.06.2015 ,15.07.2015 
4414,"г. Зеленоград, к. 1015 ",2 ,49 ,14 , 82  ,6750000 ,137756 ,6800000 ,138776 ,27.11.2014 ,16.02.2015 
4415,"г. Зеленоград, к. 1015 ",1 ,38 ,15 , 56  ,5100000 ,134211 ,5100000 ,134211 ,27.11.2014 ,21.01.2015 
4416,"г. Зеленоград, к. 1015 ",3 ,67 ,11 , 48  ,8850000 ,132090 ,8850000 ,132090 ,01.12.2014 ,17.01.2015 
4417,"г. Зеленоград, к. 1015 ",2 ,46 ,13 , 7  ,5250000 ,114131 ,5250000 ,114131 ,06.01.2015 ,12.01.2015 
4418,"г. Зеленоград, к. 1101 ",3 ,"78,4 ",20 , 215  ,11700000 ,149235 ,10700000 ,136480 ,06.12.2019 ,07.07.2020 
4419,"г. Зеленоград, к. 1101 ",3 ,"78,6 ",8 , 1108  ,4700000 ,59797 ,9200000 ,117049 ,16.09.2015 ,27.09.2018 
4420,"г. Зеленоград, к. 1101 ",1 ,39 ,9 , 95  ,4150000 ,106411 ,4050000 ,103847 ,16.05.2018 ,18.08.2018 
4421,"г. Зеленоград, к. 1101 ",1 ,"34,1 ",18 , 29  ,4150000 ,121701 ,4150000 ,121701 ,06.07.2018 ,03.08.2018 
4422,"г. Зеленоград, к. 1101 ",3 ,73 ,16 , 255  ,7900000 ,108220 ,7950000 ,108905 ,31.10.2017 ,12.07.2018 
4423,"г. Зеленоград, к. 1101 ",3 ,75 ,16 , 166  ,7900000 ,105334 ,7900000 ,105334 ,22.11.2017 ,06.05.2018 
4424,"г. Зеленоград, к. 1101 ",2 ,50 ,13 , 223  ,6000000 ,120000 ,6000000 ,120000 ,25.09.2017 ,05.05.2018 
4425,"г. Зеленоград, к. 1101 ",2 ,55 ,15 , 12  ,5500000 ,100000 ,5500000 ,100000 ,01.02.2018 ,12.02.2018 
4426,"г. Зеленоград, к. 1101 ",1 ,"37,7 ",13 , 101  ,4600000 ,122016 ,4200000 ,111406 ,30.10.2017 ,07.02.2018 
4427,"г. Зеленоград, к. 1101 ",1 ,34 ,13 , 7  ,4200000 ,123530 ,4200000 ,123530 ,14.12.2017 ,20.12.2017 
4428,"г. Зеленоград, к. 1101 ",2 ,52 ,18 , 796  ,8600000 ,165385 ,6850000 ,131731 ,10.06.2015 ,13.08.2017 
4429,"г. Зеленоград, к. 1101 ",2 ,"49,7 ",14 , 34  ,6900000 ,138833 ,6900000 ,138833 ,24.03.2016 ,26.04.2016 
4430,"г. Зеленоград, к. 1101 ",2 ,53 ,14 , 86  ,7200000 ,135850 ,6900000 ,130189 ,31.01.2016 ,25.04.2016 
4431,"г. Зеленоград, к. 1101 ",3 ,78 ,22 , 49  ,9100000 ,116667 ,8900000 ,114103 ,02.03.2016 ,19.04.2016 
4432,"г. Зеленоград, к. 1101 ",3 ,85 ,22 , 78  ,9400000 ,110589 ,9400000 ,110589 ,20.08.2015 ,05.11.2015 
4433,"г. Зеленоград, к. 1102 ",3 ,"85,7 ",12 , 6  ,11000000 ,128355 ,11000000 ,128355 ,09.06.2020 ,14.06.2020 
4434,"г. Зеленоград, к. 1102 ",2 ,50 ,13 , 1351  ,6300000 ,126000 ,6100000 ,122000 ,22.04.2016 ,02.01.2020 
4435,"г. Зеленоград, к. 1102 ",3 ,74 ,4 , 96  ,11000000 ,148649 ,11000000 ,148649 ,09.04.2019 ,13.07.2019 
4436,"г. Зеленоград, к. 1102 ",3 ,67 ,22 , 498  ,7100000 ,105971 ,7100000 ,105971 ,20.07.2017 ,29.11.2018 
4437,"г. Зеленоград, к. 1102 ",3 ,"67,2 ",16 , 228  ,8500000 ,126489 ,8500000 ,126489 ,08.02.2018 ,23.09.2018 
4438,"г. Зеленоград, к. 1102 ",3 ,"78,9 ",12 , 59  ,10500000 ,133080 ,10500000 ,133080 ,03.04.2018 ,31.05.2018 
4439,"г. Зеленоград, к. 1102 ",3 ,75 ,22 , 70  ,7250000 ,96667 ,7200000 ,96000 ,21.02.2018 ,01.05.2018 
4440,"г. Зеленоград, к. 1102 ",3 ,84 ,12 , 13  ,10700000 ,127381 ,10500000 ,125000 ,21.03.2018 ,02.04.2018 
4441,"г. Зеленоград, к. 1102 ",3 ,"73,9 ",21 , 126  ,7000000 ,94723 ,7000000 ,94723 ,27.11.2017 ,01.04.2018 
4442,"г. Зеленоград, к. 1102 ",2 ,"53,4 ",17 , 84  ,7500000 ,140450 ,6500000 ,121723 ,17.11.2017 ,08.02.2018 
4443,"г. Зеленоград, к. 1102 ",3 ,74 ,17 , 188  ,7700000 ,104055 ,7500000 ,101352 ,04.08.2017 ,07.02.2018 
4444,"г. Зеленоград, к. 1102 ",2 ,52 ,18 , 99  ,6500000 ,125000 ,6250000 ,120193 ,17.10.2017 ,23.01.2018 
4445,"г. Зеленоград, к. 1102 ",1 ,38 ,3 , 316  ,5100000 ,134211 ,4750000 ,125000 ,01.02.2016 ,12.12.2016 
4446,"г. Зеленоград, к. 1102 ",1 ,35 ,3 , 83  ,5000000 ,142858 ,5000000 ,142858 ,27.07.2016 ,17.10.2016 
4447,"г. Зеленоград, к. 1102 ",3 ,73 ,16 , 78  ,8900000 ,121918 ,8900000 ,121918 ,31.08.2015 ,16.11.2015 
4448,"г. Зеленоград, к. 1102 ",3 ,73 ,21 , 76  ,8200000 ,112329 ,8200000 ,112329 ,27.11.2014 ,10.02.2015 
4449,"г. Зеленоград, к. 1103 ",3 ,"78,2 ",17 , 436  ,12000000 ,153453 ,11800000 ,150896 ,23.05.2019 ,В продаже 
4450,"г. Зеленоград, к. 1103 ",1 ,"34,2 ",2 , 30  ,5300000 ,155198 ,5200000 ,152270 ,07.01.2020 ,05.02.2020 
4451,"г. Зеленоград, к. 1103 ",3 ,70 ,22 , 1442  ,7600000 ,108558 ,7500000 ,107129 ,22.01.2016 ,02.01.2020 
4452,"г. Зеленоград, к. 1103 ",1 ,40 ,16 , 7  ,5500000 ,137500 ,5500000 ,137500 ,16.09.2018 ,22.09.2018 
4453,"г. Зеленоград, к. 1103 ",3 ,"83,8 ",22 , 25  ,7000000 ,83533 ,7200000 ,85919 ,09.07.2018 ,02.08.2018 
4454,"г. Зеленоград, к. 1103 ",3 ,73 ,22 , 241  ,7300000 ,100000 ,7000000 ,95891 ,17.10.2017 ,14.06.2018 
4455,"г. Зеленоград, к. 1103 ",3 ,84 ,6 , 77  ,8400000 ,100000 ,8400000 ,100000 ,21.03.2018 ,05.06.2018 
4456,"г. Зеленоград, к. 1103 ",1 ,34 ,9 , 195  ,5000000 ,147059 ,5000000 ,147059 ,15.08.2017 ,25.02.2018 
4457,"г. Зеленоград, к. 1103 ",1 ,"37,2 ",12 , 7  ,4100000 ,110216 ,4100000 ,110216 ,01.02.2018 ,07.02.2018 
4458,"г. Зеленоград, к. 1103 ",3 ,72 ,10 , 257  ,9500000 ,131945 ,8300000 ,115278 ,21.12.2016 ,03.09.2017 
4459,"г. Зеленоград, к. 1103 ",3 ,72 ,10 , 24  ,7900000 ,109723 ,8200000 ,113889 ,07.08.2017 ,30.08.2017 
4460,"г. Зеленоград, к. 1103 ",1 ,38 ,12 , 81  ,4350000 ,114474 ,4500000 ,118422 ,24.10.2016 ,12.01.2017 
4461,"г. Зеленоград, к. 1103 ",3 ,80 ,8 , 78  ,10200000 ,127500 ,10200000 ,127500 ,14.07.2016 ,29.09.2016 
4462,"г. Зеленоград, к. 1103 ",2 ,50 ,21 , 67  ,6400000 ,128000 ,6000000 ,120000 ,29.03.2016 ,03.06.2016 
4463,"г. Зеленоград, к. 1103 ",3 ,68 ,22 , 45  ,7400000 ,108824 ,7400000 ,108824 ,05.04.2016 ,19.05.2016 
4464,"г. Зеленоград, к. 1103 ",3 ,"77,8 ",8 , 303  ,10300000 ,132391 ,9500000 ,122108 ,20.05.2015 ,17.03.2016 
4465,"г. Зеленоград, к. 1103 ",3 ,72 ,22 , 243  ,8250000 ,114584 ,7680000 ,106667 ,25.05.2015 ,22.01.2016 
4466,"г. Зеленоград, к. 1103 ",1 ,43 ,14 , 56  ,4990000 ,116047 ,4800000 ,111628 ,29.09.2015 ,23.11.2015 
4467,"г. Зеленоград, к. 1103 ",1 ,39 ,16 , 58  ,4600000 ,117949 ,4400000 ,112821 ,31.08.2015 ,27.10.2015 
4468,"г. Зеленоград, к. 1103 ",1 ,38 ,12 , 123  ,5500000 ,144737 ,4700000 ,123685 ,20.04.2015 ,20.08.2015 
4469,"г. Зеленоград, к. 1103 ",свободная планировка ,38 ,10 , 95  ,5550000 ,146053 ,5500000 ,144737 ,14.04.2015 ,17.07.2015 
4470,"г. Зеленоград, к. 1106 ",3 ,62 ,11 , 110  ,8300000 ,133871 ,8300000 ,133871 ,16.03.2020 ,03.07.2020 
4471,"г. Зеленоград, к. 1106 ",3 ,65 ,2 , 15  ,8100000 ,124616 ,8100000 ,124616 ,16.06.2020 ,30.06.2020 
4472,"г. Зеленоград, к. 1106 ",3 ,62 ,11 , 155  ,7600000 ,122581 ,7400000 ,119355 ,10.09.2019 ,11.02.2020 
4473,"г. Зеленоград, к. 1106 ",2 ,"51,7 ",5 , 50  ,6700000 ,129594 ,6700000 ,129594 ,29.11.2019 ,17.01.2020 
4474,"г. Зеленоград, к. 1106 ",3 ,62 ,4 , 8  ,7000000 ,112904 ,7000000 ,112904 ,26.12.2019 ,02.01.2020 
4475,"г. Зеленоград, к. 1106 ",2 ,52 ,12 , 8  ,7000000 ,134616 ,7000000 ,134616 ,26.12.2019 ,02.01.2020 
