,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
6855,"ул. 2-я Красноармейская, д. 3, лит. А",2,"48,4",2, 361 ,5950000,122934,5700000,117769,18.10.2018,13.10.2019
6856,"ул. 2-я Красноармейская, д. 3, лит. А",3,80,2, 39 ,8200000,102500,8200000,102500,06.11.2018,14.12.2018
6857,"ул. 2-я Красноармейская, д. 3, лит. А",3,"78,6",2, 98 ,9000000,114504,8250000,104962,19.07.2018,24.10.2018
6858,"ул. 2-я Красноармейская, д. 3, лит. А",2,"57,4",1, 85 ,6300000,109757,5700000,99304,15.06.2016,07.09.2016
6859,"ул. 2-я Красноармейская, д. 7/4, лит. А",студия,"17,9",2, 74 ,3080000,172291,3080000,172291,24.12.2019,06.03.2020
6860,"ул. 2-я Красноармейская, д. 7/4, лит. А",2,"59,8",2, 425 ,7150000,119566,7150000,119566,15.08.2018,13.10.2019
6861,"ул. 2-я Красноармейская, д. 7/4, лит. А",2,"59,8",2, 99 ,6200000,103679,6200000,103679,10.11.2017,16.02.2018
6862,"ул. 2-я Красноармейская, д. 7/4, лит. А",3,81,4, 108 ,7200000,88889,7200000,88889,27.09.2017,12.01.2018
6863,"ул. 2-я Красноармейская, д. 7/4, лит. А",3,81,5, 38 ,7200000,88889,7200000,88889,11.10.2017,17.11.2017
6864,"ул. 2-я Красноармейская, д. 9/3, стр. А",3,"94,1",4, 245 ,20250000,215197,20500000,217854,30.11.2019,В продаже
6865,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,90,3, 93 ,15900000,176667,15900000,176667,11.02.2019,14.05.2019
6866,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,97,5, 140 ,13000000,134021,11000000,113403,29.04.2018,15.09.2018
6867,"ул. 2-я Красноармейская, д. 9/3, стр. А",1,"58,5",4, 189 ,6800000,116240,6500000,111112,03.08.2017,07.02.2018
6868,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,64,4, 95 ,7600000,118750,7600000,118750,23.08.2017,25.11.2017
6869,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,90,3, 720 ,17500000,194445,17500000,194445,21.01.2015,09.01.2017
6870,"ул. 2-я Красноармейская, д. 9/3, стр. А",3,"75,5",2, 52 ,8500000,112583,8500000,112583,15.08.2016,05.10.2016
6871,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,57,3, 133 ,11000000,192983,10490000,184036,31.03.2015,10.08.2015
6872,"ул. 2-я Красноармейская, д. 9/3, стр. А",3,99,3, 23 ,17000000,171708,17000000,171708,25.03.2015,16.04.2015
6873,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,75,2, 34 ,12500000,166667,15500000,206667,11.03.2015,13.04.2015
6874,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,97,3, 30 ,4100000,42269,4100000,42269,01.02.2015,02.03.2015
6875,"ул. 2-я Красноармейская, д. 9/3, стр. А",2,97,3, 25 ,5100000,52578,5100000,52578,13.01.2015,06.02.2015
6876,"ул. 2-я Красноармейская, д. 10, лит. А",2,73,3, 9 ,8600000,117809,8600000,117809,15.01.2020,23.01.2020
6877,"ул. 2-я Красноармейская, д. 14, лит. А",студия,22,1, 309 ,3250000,147728,3250000,147728,21.08.2019,24.06.2020
6878,"ул. 2-я Красноармейская, д. 14, лит. А",3,96,5, 854 ,8300000,86459,7800000,81250,01.09.2017,02.01.2020
6879,"ул. 2-я Красноармейская, д. 14, лит. А",3,"86,1",2, 65 ,9700000,112660,9500000,110337,21.01.2019,26.03.2019
6880,"ул. 2-я Красноармейская, д. 14, лит. А",2,55,4, 400 ,7300000,132728,7000000,127273,16.10.2017,19.11.2018
6881,"ул. 2-я Красноармейская, д. 14, лит. А",студия,"15,7",2, 25 ,2040000,130000,2040000,130000,15.10.2018,08.11.2018
6882,"ул. 2-я Красноармейская, д. 14, лит. А",1,33,1, 205 ,4100000,124243,4100000,124243,11.12.2017,03.07.2018
6883,"ул. 2-я Красноармейская, д. 14, лит. А",3,83,2, 98 ,9500000,114458,9500000,114458,20.11.2017,25.02.2018
6884,"ул. 2-я Красноармейская, д. 14, лит. А",2,50,2, 258 ,5000000,100000,5150000,103000,02.04.2017,15.12.2017
6885,"ул. 2-я Красноармейская, д. 14, лит. А",студия,66,1, 70 ,1520000,23031,1520000,23031,22.08.2016,30.10.2016
6886,"ул. 2-я Красноармейская, д. 14, лит. А",3,"80,4",4, 91 ,6970000,86692,6970000,86692,27.11.2014,25.02.2015
6887,"ул. 2-я Красноармейская, д. 16, лит. А",студия,"15,6",1, 62 ,2300000,147436,2300000,147436,03.07.2019,02.09.2019
6888,"ул. 2-я Красноармейская, д. 16, лит. А",2,48,1, 37 ,5200000,108334,5140000,107084,24.09.2016,30.10.2016
6889,"ул. 2-я Красноармейская, д. 19, лит. А",2,"47,1",3, 836 ,4500000,95542,4500000,95542,19.09.2017,02.01.2020
6890,"ул. 2-я Красноармейская, д. 19, лит. А",студия,118,3, 70 ,3180000,26950,3180000,26950,22.08.2016,30.10.2016
6891,"г. Павловск, ул. 2-я Краснофлотская, д. 6, к. 2",2,"63,4",4, 106 ,7750000,122240,7490000,118139,02.08.2018,15.11.2018
6892,"г. Павловск, ул. 2-я Краснофлотская, д. 6, к. 2",4,130,1, 27 ,14400000,110770,14400000,110770,07.09.2018,03.10.2018
6893,"г. Павловск, ул. 2-я Краснофлотская, д. 6, к. 2",3,"81,3",1, 6 ,8250000,101477,8250000,101477,01.02.2018,06.02.2018
6894,"г. Павловск, ул. 2-я Краснофлотская, д. 6, к. 2",3,"121,8",2, 188 ,13600000,111659,13600000,111659,03.08.2017,06.02.2018
6895,"г. Павловск, ул. 2-я Краснофлотская, д. 8, к. 2",3,76,1, 324 ,7600000,100000,7500000,98685,06.04.2017,23.02.2018
6896,"г. Павловск, ул. 2-я Краснофлотская, д. 8, к. 2",1,59,4, 126 ,6700000,113560,6700000,113560,04.10.2017,06.02.2018
6897,"г. Павловск, ул. 2-я Краснофлотская, д. 8, к. 2",3,84,1, 349 ,8700000,103572,8250000,98215,24.06.2016,07.06.2017
6898,"линия. 2-я В.О., д. 1/3",2,68,2, 550 ,15000000,220589,10500000,154412,26.03.2018,26.09.2019
6899,"линия. 2-я В.О., д. 1/3",2,63,2, 58 ,15000000,238096,15000000,238096,22.03.2018,18.05.2018
6900,"линия. 2-я В.О., д. 1/3",2,71,2, 388 ,8960000,126219,15000000,211268,04.03.2017,26.03.2018
6901,"линия. 2-я В.О., д. 1/3",2,68,1, 217 ,15400000,226471,15400000,226471,31.05.2017,02.01.2018
6902,"линия. 2-я В.О., д. 1/3",2,76,3, 100 ,24990000,328803,25000000,328935,09.08.2017,16.11.2017
6903,"линия. 2-я В.О., д. 1/3",2,65,2, 91 ,15500000,238462,15500000,238462,03.08.2017,01.11.2017
6904,"линия. 2-я В.О., д. 1/3",2,"63,1",2, 26 ,15000000,237718,15000000,237718,15.12.2016,09.01.2017
6905,"линия. 2-я В.О., д. 3, стр. А",2,65,3, 276 ,11900000,183077,11900000,183077,30.10.2019,В продаже
6906,"линия. 2-я В.О., д. 3, стр. А",студия,22,5, 81 ,3080000,140000,3080000,140000,10.02.2020,30.04.2020
6907,"линия. 2-я В.О., д. 3, стр. А",1,53,4, 311 ,8600000,162265,8600000,162265,25.10.2017,31.08.2018
6908,"линия. 2-я В.О., д. 3, стр. А",3,"92,8",2, 76 ,14900000,160561,13900000,149785,25.11.2017,08.02.2018
6909,"линия. 2-я В.О., д. 3, стр. А",3,98,2, 190 ,17800000,181633,16500000,168368,03.08.2017,08.02.2018
6910,"линия. 2-я В.О., д. 3, стр. А",3,98,2, 58 ,13900000,141837,13900000,141837,07.12.2017,02.02.2018
6911,"линия. 2-я В.О., д. 3, стр. А",1,53,3, 70 ,8000000,150944,8000000,150944,09.11.2017,17.01.2018
6912,"линия. 2-я В.О., д. 3, стр. А",3,98,1, 20 ,18900000,192858,18900000,192858,11.10.2016,30.10.2016
6913,"линия. 2-я В.О., д. 3, лит. А",2,65,3, 276 ,11900000,183077,11900000,183077,30.10.2019,В продаже
6914,"линия. 2-я В.О., д. 3, лит. А",студия,22,5, 81 ,3080000,140000,3080000,140000,10.02.2020,30.04.2020
6915,"линия. 2-я В.О., д. 3, лит. А",1,53,4, 311 ,8600000,162265,8600000,162265,25.10.2017,31.08.2018
6916,"линия. 2-я В.О., д. 3, лит. А",3,"92,8",2, 76 ,14900000,160561,13900000,149785,25.11.2017,08.02.2018
6917,"линия. 2-я В.О., д. 3, лит. А",3,98,2, 190 ,17800000,181633,16500000,168368,03.08.2017,08.02.2018
6918,"линия. 2-я В.О., д. 3, лит. А",3,98,2, 58 ,13900000,141837,13900000,141837,07.12.2017,02.02.2018
6919,"линия. 2-я В.О., д. 3, лит. А",1,53,3, 70 ,8000000,150944,8000000,150944,09.11.2017,17.01.2018
6920,"линия. 2-я В.О., д. 3, лит. А",3,98,1, 20 ,18900000,192858,18900000,192858,11.10.2016,30.10.2016
6921,"линия. 2-я В.О., д. 7, стр. А",4,87,2, 245 ,11450000,131610,11450000,131610,17.03.2018,16.11.2018
6922,"линия. 2-я В.О., д. 7, стр. А",1,44,3, 169 ,5590000,127046,5590000,127046,17.11.2017,04.05.2018
6923,"линия. 2-я В.О., д. 7, стр. А",2,"44,7",3, 372 ,7250000,162171,7000000,156578,08.02.2017,14.02.2018
6924,"линия. 2-я В.О., д. 7, стр. А",1,44,3, 485 ,6240000,141819,5950000,135228,24.06.2015,20.10.2016
6925,"линия. 2-я В.О., д. 7, лит. А",4,87,2, 245 ,11450000,131610,11450000,131610,17.03.2018,16.11.2018
6926,"линия. 2-я В.О., д. 7, лит. А",1,44,3, 169 ,5590000,127046,5590000,127046,17.11.2017,04.05.2018
6927,"линия. 2-я В.О., д. 7, лит. А",2,"44,7",3, 372 ,7250000,162171,7000000,156578,08.02.2017,14.02.2018
6928,"линия. 2-я В.О., д. 7, лит. А",1,44,3, 485 ,6240000,141819,5950000,135228,24.06.2015,20.10.2016
6929,"линия. 2-я В.О., д. 9",3,84,3, 130 ,12500000,148810,11000000,130953,09.11.2018,18.03.2019
6930,"линия. 2-я В.О., д. 9",студия,"73,9",2, 17 ,1980000,26793,1980000,26793,14.10.2016,30.10.2016
6931,"линия. 2-я В.О., д. 13/6",3,97,3, 202 ,19000000,195877,17300000,178351,12.01.2020,В продаже
6932,"линия. 2-я В.О., д. 13/6",2,84,3, 31 ,12500000,148810,12500000,148810,26.04.2018,26.05.2018
6933,"линия. 2-я В.О., д. 13/6",3,"85,7",3, 69 ,10500000,122521,10500000,122521,01.02.2018,10.04.2018
6934,"линия. 2-я В.О., д. 17",2,50,2, 981 ,6500000,130000,6500000,130000,27.04.2017,02.01.2020
6935,"линия. 2-я В.О., д. 17",5,"179,8",3, 1759 ,31000000,172414,23920000,133037,20.01.2015,13.11.2019
6936,"линия. 2-я В.О., д. 17",5,200,3, 650 ,22800000,114000,22520000,112600,27.01.2017,07.11.2018
6937,"линия. 2-я В.О., д. 17",4,180,3, 28 ,23000000,127778,22300000,123889,07.08.2017,03.09.2017
6938,"линия. 2-я В.О., д. 17",5,200,3, 20 ,32500000,162500,32500000,162500,11.10.2016,30.10.2016
6939,"линия. 2-я В.О., д. 17",3,81,2, 20 ,9500000,117284,9500000,117284,11.10.2016,30.10.2016
6940,"линия. 2-я В.О., д. 19, стр. А",4,105,3, 79 ,15490000,147524,15490000,147524,14.05.2020,В продаже
6941,"линия. 2-я В.О., д. 19, стр. А",1,"40,4",2, 636 ,5900000,146040,5800000,143565,07.04.2018,02.01.2020
6942,"линия. 2-я В.О., д. 19, стр. А",1,"28,9",1, 19 ,3600000,124568,3600000,124568,20.01.2018,07.02.2018
6943,"линия. 2-я В.О., д. 19, стр. А",5,200,1, 829 ,20000000,100000,20000000,100000,15.12.2014,22.03.2017
6944,"линия. 2-я В.О., д. 21",2,"69,3",3, 769 ,9000000,129852,8600000,124081,25.11.2017,02.01.2020
6945,"линия. 2-я В.О., д. 21",2,"69,3",2, 700 ,9600000,138456,9150000,132021,29.05.2016,28.04.2018
6946,"линия. 2-я В.О., д. 25, лит. А",4,"184,4",6, 67 ,28000000,151844,28000000,151844,26.05.2020,В продаже
6947,"линия. 2-я В.О., д. 25, лит. А",4,185,6, 271 ,35000000,189190,31000000,167568,14.05.2019,08.02.2020
6948,"линия. 2-я В.О., д. 25, лит. А",3,180,5, 162 ,65000000,361112,65000000,361112,19.03.2019,27.08.2019
6949,"линия. 2-я В.О., д. 25, лит. А",4,"74,5",2, 50 ,10500000,140940,10500000,140940,06.12.2018,24.01.2019
6950,"линия. 2-я В.О., д. 25, лит. А",свободная планировка,"39,8",4, 132 ,7250000,182161,7280000,182915,13.04.2018,22.08.2018
6951,"линия. 2-я В.О., д. 25, лит. А",4,185,6, 322 ,19000000,102703,20000000,108109,17.09.2017,04.08.2018
6952,"линия. 2-я В.О., д. 25, лит. А",1,56,2, 374 ,11300000,201786,9900000,176786,10.07.2017,18.07.2018
6953,"линия. 2-я В.О., д. 25, лит. А",1,"61,1",6, 164 ,10000000,163667,10000000,163667,30.08.2017,09.02.2018
6954,"линия. 2-я В.О., д. 27",3,125,4, 1298 ,20600000,164800,19500000,156000,08.12.2016,27.06.2020
6955,"линия. 2-я В.О., д. 27",4,149,4, 25 ,23000000,154363,23000000,154363,20.02.2018,16.03.2018
6956,"линия. 2-я В.О., д. 27",3,118,8, 447 ,23500000,199153,16900000,143221,02.11.2016,22.01.2018
6957,"линия. 2-я В.О., д. 27",4,148,4, 630 ,20500000,138514,19500000,131757,23.06.2015,13.03.2017
6958,"линия. 2-я В.О., д. 27",4,"155,4",7, 21 ,24900000,160232,24900000,160232,10.10.2016,30.10.2016
6959,"линия. 2-я В.О., д. 29, стр. А",3,65,3, 23 ,9190000,141385,9190000,141385,10.02.2020,03.03.2020
6960,"линия. 2-я В.О., д. 29, стр. А",2,"41,4",2, 133 ,6000000,144928,6000000,144928,15.11.2018,27.03.2019
6961,"линия. 2-я В.О., д. 29, стр. А",1,"67,3",1, 153 ,6300000,93537,6300000,93537,19.04.2018,18.09.2018
6962,"линия. 2-я В.О., д. 29, стр. А",6,173,3, 107 ,14500000,83816,16500000,95376,01.02.2018,18.05.2018
6963,"линия. 2-я В.О., д. 29, стр. А",4,117,2, 29 ,10000000,85462,10000000,85462,19.11.2017,17.12.2017
6964,"линия. 2-я В.О., д. 29, стр. А",4,170,6, 196 ,11800000,69412,10800000,63530,26.01.2017,09.08.2017
6965,"линия. 2-я В.О., д. 29, стр. А",3,"89,7",5, 21 ,7500000,83613,7500000,83613,10.10.2016,30.10.2016
6966,"линия. 2-я В.О., д. 29, стр. Б",3,"62,4",2, 29 ,8390000,134456,8390000,134456,02.06.2020,30.06.2020
6967,"линия. 2-я В.О., д. 29, стр. Б",3,"62,4",2, 91 ,6390000,102404,6390000,102404,11.02.2018,12.05.2018
6968,"линия. 2-я В.О., д. 29, лит. А",3,65,3, 23 ,9190000,141385,9190000,141385,10.02.2020,03.03.2020
6969,"линия. 2-я В.О., д. 29, лит. А",2,"41,4",2, 133 ,6000000,144928,6000000,144928,15.11.2018,27.03.2019
6970,"линия. 2-я В.О., д. 29, лит. А",1,"67,3",1, 153 ,6300000,93537,6300000,93537,19.04.2018,18.09.2018
6971,"линия. 2-я В.О., д. 29, лит. А",6,173,3, 107 ,14500000,83816,16500000,95376,01.02.2018,18.05.2018
6972,"линия. 2-я В.О., д. 29, лит. А",4,117,2, 29 ,10000000,85462,10000000,85462,19.11.2017,17.12.2017
6973,"линия. 2-я В.О., д. 29, лит. А",4,170,6, 196 ,11800000,69412,10800000,63530,26.01.2017,09.08.2017
6974,"линия. 2-я В.О., д. 29, лит. А",3,"89,7",5, 21 ,7500000,83613,7500000,83613,10.10.2016,30.10.2016
6975,"линия. 2-я В.О., д. 29, лит. Б",3,"62,4",2, 29 ,8390000,134456,8390000,134456,02.06.2020,30.06.2020
6976,"линия. 2-я В.О., д. 29, лит. Б",3,"62,4",2, 91 ,6390000,102404,6390000,102404,11.02.2018,12.05.2018
6977,"линия. 2-я В.О., д. 31",3,"129,6",5, 362 ,16000000,123457,14500000,111883,30.06.2017,26.06.2018
6978,"линия. 2-я В.О., д. 31",1,"33,4",1, 20 ,2900000,86827,2900000,86827,20.11.2017,09.12.2017
6979,"линия. 2-я В.О., д. 33, стр. А",студия,"22,1",2, 66 ,3350000,151584,3350000,151584,09.04.2020,13.06.2020
6980,"линия. 2-я В.О., д. 33, стр. А",студия,25,2, 36 ,3250000,130000,3250000,130000,13.12.2019,17.01.2020
6981,"линия. 2-я В.О., д. 33, стр. А",студия,30,1, 357 ,4600000,153334,4200000,140000,04.12.2018,25.11.2019
6982,"линия. 2-я В.О., д. 33, стр. А",1,33,1, 178 ,4600000,139394,4600000,139394,21.05.2019,14.11.2019
6983,"линия. 2-я В.О., д. 33, стр. А",студия,"23,4",2, 218 ,3250000,138889,3250000,138889,20.12.2018,25.07.2019
6984,"линия. 2-я В.О., д. 33, стр. А",1,36,2, 181 ,4950000,137500,5050000,140278,29.11.2018,28.05.2019
6985,"линия. 2-я В.О., д. 33, стр. А",студия,"26,2",2, 80 ,3750000,143130,3750000,143130,17.12.2018,06.03.2019
6986,"линия. 2-я В.О., д. 33, стр. А",4,112,1, 102 ,8000000,71429,7850000,70090,11.07.2017,20.10.2017
6987,"линия. 2-я В.О., д. 33, стр. А",студия,"33,4",1, 4 ,2900000,86827,2900000,86827,05.10.2017,08.10.2017
6988,"линия. 2-я В.О., д. 33, стр. А",студия,"25,1",1, 48 ,2500000,99602,2500000,99602,30.07.2017,15.09.2017
6989,"линия. 2-я В.О., д. 33, стр. А",студия,"23,2",1, 48 ,2350000,101294,2350000,101294,30.07.2017,15.09.2017
6990,"линия. 2-я В.О., д. 33, стр. А",студия,"30,4",1, 18 ,2740000,90132,2740000,90132,25.08.2017,11.09.2017
6991,"линия. 2-я В.О., д. 33, лит. А",студия,"22,1",2, 66 ,3350000,151584,3350000,151584,09.04.2020,13.06.2020
6992,"линия. 2-я В.О., д. 33, лит. А",студия,25,2, 36 ,3250000,130000,3250000,130000,13.12.2019,17.01.2020
6993,"линия. 2-я В.О., д. 33, лит. А",студия,30,1, 357 ,4600000,153334,4200000,140000,04.12.2018,25.11.2019
6994,"линия. 2-я В.О., д. 33, лит. А",1,33,1, 178 ,4600000,139394,4600000,139394,21.05.2019,14.11.2019
6995,"линия. 2-я В.О., д. 33, лит. А",студия,"23,4",2, 218 ,3250000,138889,3250000,138889,20.12.2018,25.07.2019
6996,"линия. 2-я В.О., д. 33, лит. А",1,36,2, 181 ,4950000,137500,5050000,140278,29.11.2018,28.05.2019
6997,"линия. 2-я В.О., д. 33, лит. А",студия,"26,2",2, 80 ,3750000,143130,3750000,143130,17.12.2018,06.03.2019
6998,"линия. 2-я В.О., д. 33, лит. А",4,112,1, 102 ,8000000,71429,7850000,70090,11.07.2017,20.10.2017
6999,"линия. 2-я В.О., д. 33, лит. А",студия,"33,4",1, 4 ,2900000,86827,2900000,86827,05.10.2017,08.10.2017
7000,"линия. 2-я В.О., д. 33, лит. А",студия,"25,1",1, 48 ,2500000,99602,2500000,99602,30.07.2017,15.09.2017
7001,"линия. 2-я В.О., д. 33, лит. А",студия,"23,2",1, 48 ,2350000,101294,2350000,101294,30.07.2017,15.09.2017
7002,"линия. 2-я В.О., д. 33, лит. А",студия,"30,4",1, 18 ,2740000,90132,2740000,90132,25.08.2017,11.09.2017
7003,"линия. 2-я В.О., д. 35",4,131,2, 103 ,15000000,114504,14500000,110688,21.03.2019,01.07.2019
7004,"линия. 2-я В.О., д. 35",3,85,1, 325 ,8500000,100000,8500000,100000,29.11.2016,19.10.2017
7005,"линия. 2-я В.О., д. 35, лит. Б",5,"130,5",3, 31 ,12530000,96016,12530000,96016,08.11.2018,08.12.2018
7006,"линия. 2-я В.О., д. 39",1,"38,8",2, 173 ,7500000,193299,7200000,185568,04.07.2019,23.12.2019
7007,"линия. 2-я В.О., д. 39",3,"85,7",3, 296 ,10500000,122521,10500000,122521,05.07.2017,26.04.2018
7008,"линия. 2-я В.О., д. 39",2,"122,2",3, 17 ,12500000,102275,12500000,102275,13.11.2017,29.11.2017
7009,"линия. 2-я В.О., д. 41/13, лит. А",студия,16,3, 267 ,3150000,196875,3050000,190625,14.10.2019,06.07.2020
7010,"линия. 2-я В.О., д. 41/13, лит. А",3,83,2, 40 ,12600000,151808,12600000,151808,03.02.2020,13.03.2020
7011,"линия. 2-я В.О., д. 45, стр. А",4,117,1, 18 ,8300000,70941,8300000,70941,13.10.2016,30.10.2016
7012,"линия. 2-я В.О., д. 49, лит. А",3,72,1, 21 ,6900000,95834,6900000,95834,10.10.2016,30.10.2016
7013,"линия. 2-я В.О., д. 51, лит. А",3,95,3, 1267 ,11600000,122106,11600000,122106,15.07.2016,02.01.2020
7014,"линия. 2-я В.О., д. 51, лит. А",студия,"21,2",1, 46 ,2500000,117925,2500000,117925,14.06.2018,29.07.2018
7015,"линия. 2-я В.О., д. 51, лит. А",2,"59,3",1, 14 ,7200000,121417,7200000,121417,13.10.2017,26.10.2017
7016,"линия. 2-я В.О., д. 53, лит. А",2,"51,1",2, 64 ,15300000,299413,15300000,299413,29.05.2020,В продаже
7017,"линия. 2-я В.О., д. 53, лит. А",3,"94,8",4, 353 ,20000000,210971,20000000,210971,19.07.2019,05.07.2020
7018,"линия. 2-я В.О., д. 53, лит. А",3,"82,4",3, 222 ,11400000,138350,10900000,132282,14.06.2019,21.01.2020
7019,"линия. 2-я В.О., д. 53, лит. А",1,50,4, 10 ,5000000,100000,5000000,100000,21.12.2019,30.12.2019
7020,"линия. 2-я В.О., д. 53, лит. А",1,"45,4",2, 31 ,6800000,149780,6800000,149780,11.01.2019,10.02.2019
7021,"линия. 2-я В.О., д. 53, лит. А",2,67,1, 260 ,5500000,82090,6000000,89553,01.12.2017,17.08.2018
7022,"линия. 2-я В.О., д. 53, лит. А",2,70,1, 274 ,6900000,98572,6350000,90715,03.08.2017,03.05.2018
7023,"линия. 2-я В.О., д. 53, лит. А",1,36,5, 117 ,5290000,146945,5190000,144167,03.02.2017,30.05.2017
7024,"линия. 2-я В.О., д. 53, лит. А",1,"46,9",2, 39 ,5350000,114073,5350000,114073,15.02.2017,25.03.2017
7025,"линия. 2-я В.О., д. 55, лит. А",4,"99,1",1, 187 ,14650000,147831,9500000,95863,30.09.2019,03.04.2020
7026,"линия. 2-я В.О., д. 55, лит. А",1,"37,1",1, 180 ,4650000,125337,4850000,130728,14.03.2019,09.09.2019
7027,"линия. 2-я В.О., д. 55, лит. А",4,99,1, 127 ,12450000,125758,11700000,118182,11.09.2018,15.01.2019
7028,"ул. 2-я Никитинская, д. 8",3,66,2, 210 ,6500000,98485,6500000,98485,24.12.2019,20.07.2020
7029,"ул. 2-я Никитинская, д. 8",3,66,2, 114 ,6650000,100758,6650000,100758,17.02.2018,10.06.2018
7030,"ул. 2-я Никитинская, д. 53",3,"114,9",4, 24 ,18000000,156658,17000000,147955,08.07.2020,В продаже
7031,"ул. 2-я Никитинская, д. 53",2,86,2, 48 ,13390000,155698,13000000,151163,08.04.2020,25.05.2020
7032,"ул. 2-я Никитинская, д. 53",2,"65,1",2, 22 ,12990000,199540,9990000,153457,24.04.2020,15.05.2020
7033,"ул. 2-я Никитинская, д. 53",2,65,2, 35 ,13000000,200000,13000000,200000,04.04.2020,08.05.2020
7034,"ул. 2-я Никитинская, д. 53",3,"81,8",5, 219 ,11500000,140587,11500000,140587,12.06.2019,16.01.2020
7035,"ул. 2-я Никитинская, д. 53",3,"120,4",3, 81 ,20500000,170266,20500000,170266,13.08.2019,01.11.2019
7036,"ул. 2-я Никитинская, д. 53",3,87,1, 84 ,11000000,126437,11000000,126437,21.12.2018,14.03.2019
7037,"ул. 2-я Никитинская, д. 53",3,"84,5",3, 19 ,9850000,116569,9850000,116569,18.05.2018,05.06.2018
7038,"ул. 2-я Никитинская, д. 53",2,"64,4",5, 227 ,7950000,123448,7700000,119566,04.09.2017,18.04.2018
7039,"ул. 2-я Никитинская, д. 53",3,"81,8",5, 745 ,10000000,122250,9300000,113692,25.01.2016,07.02.2018
7040,"ул. 2-я Никитинская, д. 53",2,68,5, 163 ,7000000,102942,7000000,102942,14.08.2017,23.01.2018
7041,"ул. 2-я Никитинская, д. 53",2,"70,7",3, 396 ,8500000,120227,8000000,113155,11.11.2016,11.12.2017
7042,"ул. 2-я Никитинская, д. 53",2,45,1, 300 ,5600000,124445,5200000,115556,26.01.2017,21.11.2017
7043,"ул. 2-я Никитинская, д. 53",2,69,5, 37 ,8500000,123189,8500000,123189,15.08.2016,20.09.2016
7044,"ул. 2-я Никитинская, д. 53",2,65,4, 51 ,7800000,120000,7800000,120000,07.06.2016,27.07.2016
7045,"ул. 2-я Никитинская, д. 53",3,"114,5",5, 8 ,9600000,83843,9600000,83843,22.06.2016,29.06.2016
7046,"ул. 2-я Никитинская, д. 53",3,121,3, 209 ,19800000,163637,16600000,137191,03.09.2015,29.03.2016
7047,"ул. 2-я Никитинская, д. 53",5,121,2, 31 ,16000000,132232,15500000,128100,29.08.2015,28.09.2015
7048,"ул. 2-я Никитинская, д. 53",2,65,4, 83 ,7800000,120000,7800000,120000,27.11.2014,17.02.2015
7049,"ул. 2-я Никитинская, д. 53",2,65,2, 16 ,7700000,118462,7700000,118462,15.01.2015,30.01.2015
7050,"ул. 2-я Никитинская, д. 53",1,45,2, 16 ,5350000,118889,4990000,110889,27.11.2014,12.12.2014
7051,"ул. 2-я Никитинская, д. 62",4,210,2, 35 ,18900000,90000,16900000,80477,26.11.2019,30.12.2019
7052,"ул. 2-я Никитинская, д. 62",6,210,2, 16 ,28800000,137143,28800000,137143,24.09.2019,09.10.2019
7053,"ул. 2-я Никитинская, д. 62",4,206,4, 41 ,15000000,72816,16500000,80098,27.11.2014,06.01.2015
7054,"ул. 2-я Поперечная (Ново-Ковалево), д. 1",2,40,1, 52 ,2450000,61250,2250000,56250,25.11.2018,15.01.2019
7055,"ул. 2-я Советская, д. 12",1,31,2, 352 ,4700000,151613,4830000,155775,15.08.2019,В продаже
7056,"ул. 2-я Советская, д. 12",студия,31,2, 121 ,4780000,154194,4780000,154194,23.12.2019,21.04.2020
7057,"ул. 2-я Советская, д. 12",2,"89,9",2, 352 ,12000000,133482,12500000,139044,16.04.2019,01.04.2020
7058,"ул. 2-я Советская, д. 12",1,28,2, 210 ,4180000,149286,4360000,155715,14.08.2019,10.03.2020
7059,"ул. 2-я Советская, д. 12",1,"33,3",2, 138 ,4800000,144145,4800000,144145,23.10.2019,08.03.2020
7060,"ул. 2-я Советская, д. 12",студия,"24,9",2, 176 ,3850000,154619,3850000,154619,19.08.2019,10.02.2020
7061,"ул. 2-я Советская, д. 12",5,"142,5",2, 211 ,15000000,105271,15000000,105271,20.06.2019,16.01.2020
7062,"ул. 2-я Советская, д. 12",4,"143,7",4, 386 ,22000000,153055,22000000,153055,14.12.2017,03.01.2019
7063,"ул. 2-я Советская, д. 12",3,"52,8",3, 95 ,6500000,123107,5900000,111743,06.11.2017,08.02.2018
7064,"ул. 2-я Советская, д. 12",3,"52,8",3, 32 ,5500000,104167,5500000,104167,17.11.2017,18.12.2017
7065,"ул. 2-я Советская, д. 12",2,54,4, 6 ,5000000,92593,5000000,92593,27.09.2017,02.10.2017
7066,"ул. 2-я Советская, д. 12",2,"53,4",4, 273 ,7000000,131087,6400000,119851,19.05.2016,15.02.2017
7067,"ул. 2-я Советская, д. 12",свободная планировка,47,2, 61 ,5500000,117022,5500000,117022,01.03.2016,30.04.2016
